sampling_platform,yr,primary_reader,haul_date,month,rounded_latitude,n_or_s_of_34_44,season,visual_maturity_code,weight_kg,length_cm,age,certainty ,o_1,o_2,o_3,o_4_1,o_4_2,o_5,o_6,o_7,o_8,o_9,highest_matstage,biological_maturity,prop_atresia,functional_maturity,spent,batch_spent,spawning,pofs_present,histology_notes,data_notes
ASHOP,2016,MH,9/22/2016,9,44,N,fall,NA,0.48,41,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,9/22/2015,9,43,N,fall,NA,0.4,41,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,5/29/2016,5,43,N,spring,NA,0.41,41,6,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
WCGBT,2012,MH,10/1/2012,10,35,N,fall,NA,0.38,41,7,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,10/7/2013,10,45,N,fall,NA,0.39,41,2,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,11/12/2014,11,43,N,fall,NA,0.42,41,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"only a few oocytes with early yolk development, not certain if this is actually a spawner",
ASHOP,2014,MH,8/16/2014,8,45,N,summer,NA,0.48,41,2,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"only a few drops of yolk, uncertain if this is a spawner",
Acoustics,2013,MH,8/4/2013,8,46,N,summer,2,0.404,41,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,6/26/2013,6,39,N,summer,4,0.416,41,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Early yolk formation in a few oocytes,
ASHOP,2013,MH,10/10/2013,10,45,N,fall,NA,0.44,41,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Early yolk development,
ASHOP,2014,MH,5/21/2014,5,45,N,spring,NA,0.41,41,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Very early yolk development,
ASHOP,2016,MH,5/31/2016,5,43,N,spring,NA,0.44,41,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,post spawning/recovering residuals present,
ASHOP,2016,MH,6/10/2016,6,48,N,summer,NA,0.41,41,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,9/28/2013,9,45,N,fall,NA,0.48,41,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,5/24/2015,5,42,N,spring,NA,0.39,41,5,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,"Only a few oocytes with very early yolk development, the rest is immature",
ASHOP,2015,MH,6/2/2015,6,42,N,summer,NA,0.4,41,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,6/11/2016,6,48,N,summer,NA,0.4,41,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,10/23/2015,10,45,N,fall,NA,0.42,41,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,first time spawner,
Acoustics,2016,MH,2/4/2016,2,34,S,winter,2,0.425,41,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0,1,0,0,0,0,,
ASHOP,2016,MH,9/27/2016,9,44,N,fall,NA,0.43,41,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0,1,0,0,0,0,,
ASHOP,2013,MH,10/24/2013,10,44,N,fall,NA,0.45,41,3,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0,1,0,0,0,0,"Marking as uncertain, because of the minimal yolk accumulation and timing of collection",
Acoustics,2016,MH,1/15/2016,1,40,N,winter,NA,0.395,40,6,1,Y,Y,Y,N,Y,Y,N,N,N,N,9,1,0.8,0,0,0,0,0,"This fish aborted a large batch that was in early hydration and migratory nucleus. The majority of this sample is in atresia, I did not identify POFs. There is a very small clutch of immature oocytes, and a small clutch of late vitellogenesis oocytes present. I am not sure if this should be considered a functionally mature fish at the time of capture.",
ASHOP,2015,MH,11/4/2015,11,46,N,fall,NA,0.32,40,4,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.15,0,0,0,0,0,"Poor slide quality, but this does not appear to mature, a lot of larger oocytes in early stage of atresia",
Acoustics,2013,MH,7/12/2013,7,41,N,summer,2,0.418,40,4,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.05,0,0,0,0,0,,
Acoustics,2015,MH,7/12/2015,7,38,N,summer,2,0.365,40,5,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.05,0,0,0,0,0,,
Acoustics,2013,MH,6/26/2013,6,39,N,summer,2,0.41,40,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.02,0,0,0,0,0,,
Acoustics,2013,MH,7/10/2013,7,41,N,summer,2,0.362,40,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.02,0,0,0,0,0,"A few oocytes are close to developing yolk, one odd ball stage 5 outside of ovarian wall, not from this fish.",
ASHOP,2015,MH,5/25/2015,5,42,N,spring,NA,0.36,40,5,0,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.02,0,0,0,0,0,"Possibly post spawning, one hydrated oocyte in atresia. ",
ASHOP,2014,MH,10/4/2014,10,44,N,fall,NA,0.41,40,2,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,,
Acoustics,2015,MH,6/27/2015,6,36,N,summer,2,0.356,40,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,No yolk observed and no residuals,
Acoustics,2012,MH,7/30/2012,7,44,N,summer,1,0.355,40,4,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,"Huge portions of the ovarian tissue is void of oocytes.  Not many oocytes present in this sample, looks like a very immature sample, or a fish that is not healthy.  ",
Acoustics,2015,MH,7/12/2015,7,38,N,summer,2,0.465,40,3,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,"mainly stage 2s, thin ovarian wall, did not appear to have spawned previously, thin ovarian wall, no stretching",
WCGBT,2015,MH,9/9/2015,9,44,N,fall,NA,0.44,40,NA,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0,0,0,0,0,0,,
WCGBT,2015,MH,10/13/2015,10,34,S,fall,NA,0.42,40,NA,1,Y,Y,Y,Y,N,Y,Y,Y,Y,N,6,1,0.05,1,0,0,1,1,"Spawning majority of oocytes. Most in stage 7 - 8, with POFs present as well",
WCGBT,2014,MH,6/6/2014,6,45,N,summer,NA,0.4,40,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.1,1,1,1,0,1,Several POFs present,
WCGBT,2013,MH,6/13/2013,6,43,N,summer,NA,0.38,40,5,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.05,1,1,1,0,1,"Only a few oocytes with early yolk, but a few POFs present as well.",
ASHOP,2015,MH,5/26/2015,5,42,N,spring,NA,0.41,40,5,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.01,1,1,1,0,0,residuals from last spawn,
Acoustics,2013,MH,7/7/2013,7,40,N,summer,2,0.414,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.1,1,0,1,0,1,"2 POFs, early yolk development",
Acoustics,2013,MH,7/8/2013,7,40,N,summer,2,0.386,40,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.1,1,0,1,0,1,Early yolk development,
ASHOP,2014,MH,5/25/2014,5,43,N,spring,NA,0.35,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.1,1,0,1,0,0,residuals of last batch,
Acoustics,2012,MH,7/22/2012,7,43,N,summer,2,0.4,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.05,1,0,1,0,1,residuals present from small batch spent,
Acoustics,2013,MH,7/7/2013,7,40,N,summer,2,0.412,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,Y,7,1,0.02,1,0,1,0,0,"residual stage 9s, quite a few, in early stages atresia, wondering if this whole batch was aborted, or if this was down regulation",
WCGBT,2015,MH,9/23/2015,9,39,N,fall,NA,0.5,40,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,7,1,0.02,1,0,1,0,1,at least 5 POFs present,
Acoustics,2015,MH,6/28/2015,6,36,N,summer,2,0.328,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.02,1,0,1,0,1,batch spent,
ASHOP,2016,MH,5/19/2016,5,43,N,spring,NA,0.4,40,4,0,Y,Y,Y,Y,N,N,N,N,N,N,8,1,0.1,1,1,0,0,0,Probably post spawning recovering but not certain,
ASHOP,2016,MH,5/25/2016,5,43,N,spring,NA,0.36,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,8,1,0.05,1,1,0,0,0,post spawning/recovering from last batch spent. Residuals in reabsorption,
ASHOP,2014,MH,5/26/2014,5,43,N,spring,NA,0.38,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.5,1,0,0,0,0,"Unsure if this level of atresia if down regulation of the last batch, mass atresia, aborted spawning, or clean up from spawning. ",
ASHOP,2014,MH,5/28/2014,5,42,N,spring,NA,0.42,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.5,1,0,0,0,0,"A lot of atresia, but it could be clean up or down regulation",
WCGBT,2013,MH,7/4/2013,7,37,N,summer,NA,0.46,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.3,1,0,0,0,0,Early stage 4s,
ASHOP,2013,MH,11/14/2013,11,43,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.2,1,0,0,0,0,,
WCGBT,2009,MH,6/16/2009,6,43,N,summer,NA,0.38,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.2,1,0,0,0,0,early vitellogenesis,
ASHOP,2016,MH,6/18/2016,6,43,N,summer,NA,0.44,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.15,1,0,0,0,0,,
Acoustics,2013,MH,7/10/2013,7,41,N,summer,2,0.4,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.15,1,0,0,0,0,"Early yolk development, a lot of stage 4s in atresia",
WCGBT,2009,MH,8/30/2009,8,48,N,summer,NA,0.36,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.15,1,0,0,0,0,"This fish does not appear to have spawned previously, early yolk, some atresia",
WCGBT,2009,MH,10/5/2009,10,37,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.1,1,0,0,0,0,,
Acoustics,2012,MH,7/18/2012,7,41,N,summer,2,0.395,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.1,1,0,0,0,0,,
Acoustics,2013,MH,7/10/2013,7,41,N,summer,2,0.286,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.1,1,0,0,0,0,,
Acoustics,2013,MH,7/12/2013,7,41,N,summer,2,0.402,40,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.1,1,0,0,0,0,,
WCGBT,2009,MH,10/11/2009,10,35,N,fall,NA,0.4,40,6,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.1,1,0,0,0,0,,
WCGBT,2009,MH,8/27/2009,8,46,N,summer,NA,0.4,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.1,1,0,0,0,0,,
WCGBT,2009,MH,10/9/2009,10,34,S,fall,NA,0.44,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.1,1,0,0,0,0,Early yolk formation,
WCGBT,2009,MH,8/27/2009,8,46,N,summer,NA,0.46,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.1,1,0,0,0,0,Just a few oocytes with yolk,
Acoustics,2012,MH,7/31/2012,7,45,N,summer,2,0.385,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
Acoustics,2013,MH,7/12/2013,7,41,N,summer,2,0.4,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
WCGBT,2009,MH,10/8/2009,10,35,N,fall,NA,0.38,40,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,Early yolk formation,
ASHOP,2013,MH,11/1/2013,11,43,N,fall,NA,0.42,40,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,"Well developed, lot of atresia in large oocytes",
Acoustics,2012,MH,7/17/2012,7,40,N,summer,2,0.385,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
Acoustics,2012,MH,7/23/2012,7,43,N,summer,2,0.345,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,Early yolk development,
ASHOP,2013,MH,5/25/2013,5,43,N,spring,NA,0.4,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,Appears to be some resiudals from last spawn,
ASHOP,2014,MH,6/15/2014,6,42,N,summer,NA,0.38,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,Early yolk development,
ASHOP,2014,MH,5/31/2014,5,43,N,spring,NA,0.37,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
ASHOP,2015,MH,6/10/2015,6,44,N,summer,NA,0.37,40,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,A few residuals,
WCGBT,2009,MH,10/8/2009,10,36,N,fall,NA,0.4,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,"Pretty healthy, little atresia",
WCGBT,2009,MH,10/10/2009,10,35,N,fall,NA,0.38,40,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,Very healthy,
WCGBT,2014,MH,9/14/2014,9,42,N,fall,NA,0.44,40,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
WCGBT,2015,MH,7/16/2015,7,33,S,summer,NA,0.4,40,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
Acoustics,2012,MH,7/18/2012,7,41,N,summer,2,0.42,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,7/27/2013,7,43,N,summer,2,0.384,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early vitellogenesis,
Acoustics,2013,MH,7/28/2013,7,43,N,summer,2,0.412,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk development in a few oocytes,
Acoustics,2013,MH,7/28/2013,7,43,N,summer,2,0.428,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.442,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Well developed stage 4s,
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.44,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"Poor slide quality, but able to tell that this is mature. Well developed stage 4s.",
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.402,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.386,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,8/1/2013,8,45,N,summer,2,0.436,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,7/7/2013,7,40,N,summer,2,0.374,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk development,
Acoustics,2013,MH,7/8/2013,7,40,N,summer,2,0.41,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Well developed stage 4 oocytes,
Acoustics,2013,MH,7/10/2013,7,41,N,summer,2,0.378,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,9/20/2013,9,44,N,fall,NA,0.35,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,9/18/2013,9,44,N,fall,NA,0.37,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"Large oocytes with a lot oil droplet formation, but only early yolk development in a small poriton of the oocytes.",
ASHOP,2013,MH,10/4/2013,10,46,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,6/11/2013,6,43,N,summer,NA,0.38,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2012,MH,9/7/2012,9,43,N,fall,NA,0.34,40,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2013,MH,8/25/2013,8,46,N,summer,NA,0.44,40,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2014,MH,8/14/2014,8,45,N,summer,NA,0.43,40,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,possible batch spent,
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.44,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"possible batch spent, a few hydrated markers.",
Acoustics,2015,MH,7/12/2015,7,38,N,summer,4,0.37,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,A couple of residuals left over,
Acoustics,2015,MH,8/7/2015,8,44,N,summer,2,0.5,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2015,MH,6/28/2015,6,36,N,summer,2,0.376,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,5/19/2013,5,47,N,spring,NA,0.41,40,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2014,MH,6/8/2014,6,44,N,summer,NA,0.4,40,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2014,MH,6/27/2014,6,38,N,summer,NA,0.42,40,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2015,MH,9/6/2015,9,45,N,fall,NA,0.38,40,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,some hydrated atresia present,
WCGBT,2015,MH,7/3/2015,7,36,N,summer,NA,0.42,40,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2012,MH,7/24/2012,7,44,N,summer,2,0.34,40,3,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"almost everything was very immature, just a handful of developing oocytes, a couple with very early yolk, marking uncertain",
Acoustics,2013,MH,7/16/2013,7,42,N,summer,2,0.36,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,8/2/2013,8,45,N,summer,2,0.396,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk development,
Acoustics,2013,MH,7/10/2013,7,40,N,summer,2,0.372,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk development,
ASHOP,2013,MH,5/26/2013,5,43,N,spring,NA,0.39,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,10/13/2013,10,45,N,fall,NA,0.43,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"Early yolk development, questionable whether this was in fact functionally mature",
ASHOP,2015,MH,6/2/2015,6,42,N,summer,NA,0.37,40,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,5/21/2013,5,48,N,spring,NA,0.4,40,4,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"Thin ovarian wall, difficult to determine yolk accumulation",
ASHOP,2014,MH,5/26/2014,5,42,N,spring,NA,0.42,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk development,
ASHOP,2016,MH,6/14/2016,6,43,N,summer,NA,0.39,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,some post spawning residuals,
ASHOP,2016,MH,5/24/2016,5,43,N,spring,NA,0.37,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2016,MH,6/4/2016,6,43,N,summer,NA,0.4,40,4,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2015,MH,5/30/2015,5,42,N,spring,NA,0.4,40,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2014,MH,7/1/2014,7,37,N,summer,NA,0.46,40,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early vitellogensis,
WCGBT,2014,MH,7/4/2014,7,36,N,summer,NA,0.48,40,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2014,MH,6/7/2014,6,45,N,summer,NA,0.35,40,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2015,MH,9/10/2015,9,44,N,fall,NA,0.46,40,NA,1,Y,Y,Y,Y,N,N,Y,Y,N,N,5,1,0.01,1,0,0,0,0,"Majority of this ovary was immature or in early vitellogenesis, one large stage7 and 6 present",
Acoustics,2016,MH,1/15/2016,1,40,N,winter,NA,0.375,40,3,1,Y,Y,Y,N,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,"Two batches, large batch mainly in late vitellogenesis and early migratory nucleus, another smaller batch present in early vitellogenesis.Possible POF remnants, can't tell for sure.",
ASHOP,2013,MH,11/19/2013,11,42,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,11/1/2013,11,43,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches,
ASHOP,2013,MH,11/15/2013,11,43,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches,
ASHOP,2014,MH,10/14/2014,10,43,N,fall,NA,0.45,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,10/29/2016,10,44,N,fall,NA,0.42,40,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,10/5/2014,10,44,N,fall,NA,0.4,40,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,10/15/2014,10,43,N,fall,NA,0.41,40,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,10/25/2016,10,45,N,fall,NA,0.44,40,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,"2 Hydrated markers, indicating possible previous spawning",
ASHOP,2015,MH,10/23/2015,10,45,N,fall,NA,0.38,40,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,11/7/2015,11,43,N,fall,NA,0.41,40,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,7/31/2013,7,44,N,summer,2,0.448,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,10/30/2013,10,45,N,fall,NA,0.39,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,10/16/2013,10,45,N,fall,NA,0.43,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,10/8/2013,10,45,N,fall,NA,0.4,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,Well developed stage 4s,
ASHOP,2013,MH,10/6/2013,10,45,N,fall,NA,0.46,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,10/5/2013,10,46,N,fall,NA,0.47,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2013,MH,10/27/2013,10,44,N,fall,NA,0.41,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/19/2016,9,44,N,fall,NA,0.44,40,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/26/2016,9,44,N,fall,NA,0.42,40,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,10/10/2015,10,45,N,fall,NA,0.45,40,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
WCGBT,2014,MH,9/8/2014,9,45,N,fall,NA,0.4,40,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,7/27/2013,7,43,N,summer,2,0.39,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,Early vitellogenesis,
Acoustics,2013,MH,7/28/2013,7,43,N,summer,2,0.418,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,7/30/2013,7,44,N,summer,2,0.386,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
