Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.29,M,3,37,5,2011
ATSEA,0.54,F,6,46,5,2011
ATSEA,0.38,F,3,41,5,2011
ATSEA,0.34,M,3,38,5,2011
ATSEA,0.35,M,3,40,5,2011
ATSEA,0.3,M,3,37,5,2011
ATSEA,0.37,F,3,39,5,2011
ATSEA,0.28,M,3,37,5,2011
ATSEA,0.39,M,3,40,5,2011
ATSEA,0.31,F,3,39,5,2011
ATSEA,0.35,F,3,40,5,2011
ATSEA,0.45,F,5,44,5,2011
ATSEA,0.28,F,3,37,5,2011
ATSEA,0.36,M,3,40,5,2011
ATSEA,0.44,M,5,43,5,2011
ATSEA,0.38,F,3,40,5,2011
ATSEA,0.58,M,6,45,5,2011
ATSEA,0.56,M,6,45,5,2011
ATSEA,0.24,F,3,36,5,2011
ATSEA,0.25,F,3,38,5,2011
ATSEA,0.29,M,3,39,5,2011
ATSEA,0.63,M,7,47,5,2011
ATSEA,0.58,M,6,47,5,2011
ATSEA,0.61,F,6,47,5,2011
ATSEA,0.56,M,6,47,5,2011
ATSEA,0.74,M,14,51,5,2011
ATSEA,0.86,M,12,53,5,2011
ATSEA,0.36,M,3,39,5,2011
ATSEA,0.62,F,6,46,5,2011
ATSEA,1.02,F,12,55,5,2011
ATSEA,0.36,F,3,39,5,2011
ATSEA,0.52,F,4,47,5,2011
ATSEA,0.38,M,3,40,5,2011
ATSEA,0.49,M,6,44,5,2011
ATSEA,0.58,M,7,49,5,2011
ATSEA,0.53,F,5,47,5,2011
ATSEA,0.29,F,3,38,5,2011
ATSEA,0.28,M,3,38,5,2011
ATSEA,0.43,M,5,43,5,2011
ATSEA,0.38,M,3,41,5,2011
ATSEA,0.39,F,3,41,5,2011
ATSEA,0.48,F,5,44,5,2011
ATSEA,0.34,M,3,40,5,2011
ATSEA,0.37,M,4,40,5,2011
ATSEA,0.25,M,3,37,5,2011
ATSEA,0.34,M,3,37,6,2011
ATSEA,0.33,M,3,38,6,2011
ATSEA,0.39,F,3,39,6,2011
ATSEA,0.56,M,6,45,5,2011
ATSEA,0.65,F,6,47,5,2011
ATSEA,0.87,F,12,52,5,2011
ATSEA,0.6,F,5,48,5,2011
ATSEA,0.63,F,12,55,5,2011
ATSEA,0.69,M,10,51,5,2011
ATSEA,0.56,M,6,44,5,2011
ATSEA,0.67,M,5,48,5,2011
ATSEA,0.57,F,6,46,5,2011
ATSEA,0.57,M,6,45,5,2011
ATSEA,0.57,M,7,47,5,2011
ATSEA,0.74,F,7,50,5,2011
ATSEA,0.35,M,3,39,5,2011
ATSEA,0.45,M,6,43,5,2011
ATSEA,0.51,F,7,45,5,2011
ATSEA,0.37,M,3,38,5,2011
ATSEA,0.36,F,3,40,5,2011
ATSEA,0.39,F,5,41,5,2011
ATSEA,0.36,F,3,41,5,2011
ATSEA,0.34,M,3,41,5,2011
ATSEA,0.52,M,6,46,5,2011
ATSEA,0.3,F,3,40,5,2011
ATSEA,0.28,M,3,39,5,2011
ATSEA,0.34,M,4,39,5,2011
ATSEA,0.3,M,3,38,5,2011
ATSEA,0.38,M,3,41,5,2011
ATSEA,0.38,M,5,44,5,2011
ATSEA,0.5,M,6,44,5,2011
ATSEA,0.46,F,5,44,5,2011
ATSEA,0.53,F,5,47,5,2011
ATSEA,0.25,F,3,35,6,2011
ATSEA,0.27,M,3,37,6,2011
ATSEA,0.26,M,3,35,6,2011
ATSEA,0.55,F,6,47,6,2011
ATSEA,0.36,M,3,40,6,2011
ATSEA,0.43,M,5,42,6,2011
ATSEA,0.27,F,3,35,6,2011
ATSEA,0.34,F,3,38,6,2011
ATSEA,0.35,F,4,39,6,2011
ATSEA,0.44,M,5,42,5,2011
ATSEA,0.68,F,6,50,5,2011
ATSEA,0.8,F,12,51,5,2011
ATSEA,0.55,M,5,46,5,2011
ATSEA,0.62,M,5,47,5,2011
ATSEA,0.49,F,5,46,5,2011
ATSEA,0.66,M,8,49,5,2011
ATSEA,0.68,M,5,50,5,2011
ATSEA,0.42,M,5,41,5,2011
ATSEA,0.4,M,5,42,5,2011
ATSEA,0.66,F,5,47,5,2011
ATSEA,0.29,F,3,37,6,2011
ATSEA,0.27,F,3,36,6,2011
ATSEA,0.25,F,3,36,6,2011
ATSEA,0.46,M,6,43,6,2011
ATSEA,0.52,M,5,44,6,2011
ATSEA,0.59,M,6,47,6,2011
ATSEA,0.46,M,5,44,6,2011
ATSEA,0.82,M,7,54,6,2011
ATSEA,0.41,F,5,43,6,2011
ATSEA,0.32,M,3,37,6,2011
ATSEA,0.35,F,3,40,6,2011
